tag,count,review_reason
GU::Kidney::Inflammatory::Takayasu_Arteritis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Acellular_Closure::Fibrillary_Glomerulonephritis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Acellular_Closure::Thrombotic_Microangiopathy,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Isolated_Hematuria::Alport_Syndrome,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Isolated_Hematuria::Henoch_Schonlein_Purpura_IgA_Vasculitis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Isolated_Hematuria::IgA_Nephropathy,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Nonproliferative::Focal_Segmental_Glomerulosclerosis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Nonproliferative::Membranous_Nephropathy,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Nonproliferative::Minimal_Change_Disease,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Proliferative::Acute_Diffuse_Intracapillary_Proliferative_Glomerulonephritis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Glomerular::Proliferative::Crescentic_Extracapillary_Proliferative_Glomerulonephritis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Tubulointerstitial::Acute_Tubular_Necrosis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Tubulointerstitial::Interstitial_Nephritis,1,singleton_or_local_review
GU::Kidney::Medical_Kidney_Disease::Vascular::Renal_Artery_Stenosis,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Angiomyolipoma,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Epithelioid_Angiomyolipoma,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Glomus_Tumor,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Juxtaglomerular_Cell_Tumor,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Renal_Hemangioblastoma,1,singleton_or_local_review
GU::Kidney::Mesenchymal::Renomedullary_Interstitial_Cell_Tumor,1,singleton_or_local_review
GU::Kidney::Metanephric::Metanephric_Adenofibroma,1,singleton_or_local_review
GU::Kidney::Metanephric::Metanephric_Adenoma,1,singleton_or_local_review
GU::Kidney::Metanephric::Metanephric_Stromal_Tumor,1,singleton_or_local_review
GU::Kidney::Neoplastic::Benign::Adrenal_Cortical_Adenoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Hemangioma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Hybrid_Oncocytic_Chromophobe_Tumor,1,singleton_or_local_review
GU::Kidney::Neoplastic::Low_Grade_Oncocytic_Tumor_Lot,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Adrenal_Cortical_Carcinoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Features_To_Report_Adrenal_Cortical_Carcinoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Ganglioneuroblastoma_Intermixed_And_Nodular,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Hemolytic_Uremic_Syndrome_Thrombotic_Thrombocytopenic_Purpura,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Hypercortisolism,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Micropapillary,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Nested,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Neuroblastoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Pheochromocytoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Sarcomatoid,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Sarcomatoid_Variant,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Staging_Adrenal_Cortical_Carcinoma,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Tamm_Horsfall_Protein,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::Urate_Nephropathy,1,singleton_or_local_review
GU::Kidney::Neoplastic::Malignant::With_Glandular_Differentiation,1,singleton_or_local_review
GU::Kidney::Neoplastic::Papillary_Renal_Neoplasm_With_Reverse_Polarity,1,singleton_or_local_review
GU::Kidney::Neoplastic::Precursor::Dysplasia_Hypoplasia_Agenesis,1,singleton_or_local_review
GU::Kidney::Neoplastic::Staging_Neuroblastic_Tumors,1,singleton_or_local_review
GU::Kidney::Neoplastic::Unclassified,1,singleton_or_local_review
GU::Kidney::Nephroblastic_Nephrogenic::Congenital_Mesoblastic_Nephroma,1,singleton_or_local_review
GU::Kidney::Nephroblastic_Nephrogenic::Cystic_Partially_Differentiated_Nephroblastoma,1,singleton_or_local_review
GU::Kidney::Nephroblastic_Nephrogenic::Nephroblastoma_Wilms_Tumor,1,singleton_or_local_review
GU::Kidney::Nephroblastic_Nephrogenic::Nephrogenic_Rests,1,singleton_or_local_review
GU::Kidney::Non_Neoplastic::Xanthogranulomatous_Pyelonephritis,1,singleton_or_local_review
GU::Kidney::Normal_Histology::Anatomy_And_Histology_Adrenal_Cortex_Medulla_And_Paraganglia,1,singleton_or_local_review
GU::Kidney::Normal_Histology::Captopril_Suppression_Test,1,singleton_or_local_review
GU::Kidney::Other::Ossifying_Renal_Tumor_of_Infancy,1,singleton_or_local_review
GU::Kidney::Other::Rhabdoid_Tumor_of_the_Kidney,1,singleton_or_local_review
GU::Kidney::RCC_Molecular::TFEB_altered_RCC,1,singleton_or_local_review
GU::Kidney::RCC_Other::Chromophobe_Renal_Cell_Carcinoma,1,singleton_or_local_review
GU::Kidney::RCC_Other::Clear_Cell_Papillary_Renal_Cell_Tumor,1,singleton_or_local_review
GU::Kidney::RCC_Other::Oncocytoma_of_the_Kidney,1,singleton_or_local_review
GU::Kidney::RCC_Other::Tubulocystic_RCC,1,singleton_or_local_review
GU::Kidney::Renal_cell::Collecting_Duct_Carcinoma,1,singleton_or_local_review
GU::Kidney::Renal_cell::ELOC_TCEB1_Mutated_Renal_Cell_Carcinoma,1,singleton_or_local_review
GU::Kidney::Renal_cell::Eosinophilic_Solid_and_Cystic_RCC,1,singleton_or_local_review
GU::Kidney::Renal_cell::Eosinophilic_Vacuolated_Tumor_of_the_Kidney,1,singleton_or_local_review
GU::Kidney::Renal_cell::Mucinous_Tubular_and_Spindle_Cell_Carcinoma,1,singleton_or_local_review
GU::Kidney::Renal_cell::Multilocular_Cystic_Renal_Neoplasm_of_Low_Malignant_Potential,1,singleton_or_local_review
GU::Kidney::Renal_cell::Papillary_RCC,1,singleton_or_local_review
GU::Kidney::Renal_cell::Renal_Papillary_Adenoma,1,singleton_or_local_review
GU::Kidney::Transplant::Donor_Assessment,1,singleton_or_local_review
GU::Other::Concept::Classification::Cholesterolosis,1,singleton_or_local_review
GU::Other::Concept::Classification::Hyalinizing_Porcelain_Gallbladder,1,singleton_or_local_review
GU::Other::Concept::Classification::WHO_Classification,1,singleton_or_local_review
GU::Other::Concept::Laboratory_Operations::Myelolipoma,1,singleton_or_local_review
GU::Other::Concept::Laboratory_Operations::Traumatic_Neuroma,1,singleton_or_local_review
GU::Other::Concept::Molecular_Genetics::Cholelithiasis,1,singleton_or_local_review
GU::Other::Concept::Other::Angiodysplasia,1,singleton_or_local_review
GU::Other::Concept::Procedure_Specimen::Bile_Cast_Nephropathy,1,singleton_or_local_review
GU::Other::Concept::Procedure_Specimen::Vanishing_Cancer,1,singleton_or_local_review
GU::Other::Concept::Reporting_Grossing::Grossing_Frozen_Section_And_Features_To_Report,1,singleton_or_local_review
GU::Other::Concept::Staging::Staging_Distal_Bile_Duct,1,singleton_or_local_review
GU::Other::Concept::Staging::Staging_Perihilar_Bile_Duct,1,singleton_or_local_review
GU::Other::Congenital_Structural::Choledochal_Cyst,1,singleton_or_local_review
GU::Other::Congenital_Structural::Cystoisospora_Like_Inclusions,1,singleton_or_local_review
GU::Other::Congenital_Structural::Hydrops_Mucocele,1,singleton_or_local_review
GU::Other::Congenital_Structural::Metaplasia,1,singleton_or_local_review
GU::Other::Congenital_Structural::Mucoid_Cyst,1,singleton_or_local_review
GU::Other::Infectious::Fournier_Gangrene,1,singleton_or_local_review
GU::Other::Inflammatory::Acute_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Chronic_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Emphysematous_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Follicular_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Gangrenous_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Granulomatous_Cholecystitis,1,singleton_or_local_review
GU::Other::Inflammatory::Inflammatory_Polyp,1,singleton_or_local_review
GU::Other::Inflammatory::Plasmacytoid,1,singleton_or_local_review
GU::Other::Inflammatory::Xanthogranulomatous_Cholecystitis,1,singleton_or_local_review
GU::Other::Neoplastic::Benign::Pyloric_Gland_Adenoma,1,singleton_or_local_review
GU::Other::Neoplastic::Cholesterol_Polyp,1,singleton_or_local_review
GU::Other::Neoplastic::Intracholecystic_Papillary_Neoplasm,1,singleton_or_local_review
GU::Other::Neoplastic::Intracholecystic_Tubular_Nonmucinous_Neoplasm_Ictn,1,singleton_or_local_review
GU::Other::Neoplastic::Intraductal_Papillary_Neoplasm_Of_Biliary_Tract,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Analgesic_Nephropathy,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Carcinoma_Of_Extrahepatic_Bile_Ducts,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Gallbladder_Carcinoma,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Metastases,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Metastases_Bladdermets,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Metastases_Kidneytumormalignantmetastases,1,singleton_or_local_review
GU::Other::Neoplastic::Malignant::Staging_Gallbladder_And_Cystic_Duct_Carcinoma,1,singleton_or_local_review
GU::Other::Neoplastic::Neuroendocrine_Tumor,1,singleton_or_local_review
GU::Other::Neoplastic::Precursor::Dysplasia,1,singleton_or_local_review
GU::Other::Normal_Histology::Anatomy,1,singleton_or_local_review
GU::PathOut_Residual_Generated::Oralcavitygeographictongue,1,singleton_or_local_review
GU::Penis::Concept::Laboratory_Operations::Syphilis,1,singleton_or_local_review
GU::Penis::Concept::Management_Workup::Granuloma_Inguinale,1,singleton_or_local_review
GU::Penis::Concept::Management_Workup::Verruciform_Xanthoma,1,singleton_or_local_review
GU::Penis::Congenital_Structural::Congenital_Anomalies,1,singleton_or_local_review
GU::Penis::Infectious::Herpes_Simplex_Virus,1,singleton_or_local_review
GU::Penis::Infectious::Lymphogranuloma_Venereum,1,singleton_or_local_review
GU::Penis::Infectious::Molluscum_Contagiosum,1,singleton_or_local_review
GU::Penis::Inflammatory::Chancroid,1,singleton_or_local_review
GU::Penis::Inflammatory::Peyronie_Disease,1,singleton_or_local_review
GU::Penis::Mesenchymal::Myointimoma,1,singleton_or_local_review
GU::Penis::Neoplastic::Malignant::Pearly_Penile_Papules,1,singleton_or_local_review
GU::Penis::Neoplastic::Melanosis_And_Lentiginosis,1,singleton_or_local_review
GU::Penis::Non_Neoplastic::Lipogranuloma,1,singleton_or_local_review
GU::Penis::Non_Neoplastic::Scrotal_Calcinosis,1,singleton_or_local_review
GU::Penis::Non_Neoplastic::Squamous_Hyperplasia,1,singleton_or_local_review
GU::Penis::Other::Extramammary_Paget_Disease,1,singleton_or_local_review
GU::Penis::Precursor_Lesions::Bowenoid_Papulosis,1,singleton_or_local_review
GU::Penis::Squamous_Neoplasms::Cuniculatum_Squamous_Cell_Carcinoma,1,singleton_or_local_review
GU::Penis::Squamous_Neoplasms::Verrucous_Carcinoma,1,singleton_or_local_review
GU::Prostate::Additional_Topics::Gleason_Grading,1,singleton_or_local_review
GU::Prostate::Benign::Adenosis,1,singleton_or_local_review
GU::Prostate::Benign::Basal_Cell_Hyperplasia,1,singleton_or_local_review
GU::Prostate::Benign::Clear_Cell_Cribriform_Hyperplasia,1,singleton_or_local_review
GU::Prostate::Benign::Post_Atrophic_Hyperplasia,1,singleton_or_local_review
GU::Prostate::Benign::Sclerosing_Adenosis,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Foamy_Gland_Adenocarcinoma,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::High_Grade_Prostatic_Intraepithelial_Neoplasia,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Intraductal_Carcinoma_of_the_Prostate,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Mucinous_Adenocarcinoma,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Prostatic_Adenocarcinoma_with_Therapy_Effect,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Prostatic_Ductal_Adenocarcinoma,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Pseudohyperplastic_Prostatic_Adenocarcinoma,1,singleton_or_local_review
GU::Prostate::Glandular_neoplasms::Treatment_Related_Neuroendocrine_Prostate_Cancer,1,singleton_or_local_review
GU::Prostate::Inflammatory::Amyloid,1,singleton_or_local_review
GU::Prostate::Mesenchymal::Sarcomatoid_Carcinoma_of_Prostate,1,singleton_or_local_review
GU::Prostate::Precursor_Lesions::Atypical_Small_Acinar_Proliferation_ASAP,1,singleton_or_local_review
GU::Prostate::Prostatic_Cystadenoma,1,singleton_or_local_review
GU::Prostate::Squamous_Neoplasms::Adenosquamous_Carcinoma_of_the_Prostate,1,singleton_or_local_review
GU::Prostate::Squamous_Neoplasms::Prostatic_Stromal_Sarcoma,1,singleton_or_local_review
GU::Prostate::Squamous_Neoplasms::Prostatic_Stromal_Tumor_of_Uncertain_Malignant_Potential,1,singleton_or_local_review
GU::Seminal_Vesicle::Adenocarcinoma_of_the_Seminal_Vesicle,1,singleton_or_local_review
GU::Syndromes::Hereditary_Leiomyomatosis_and_Renal_Cell_Carcinoma_Syndrome,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Choriocarcinoma,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Cystic_Trophoblastic_Tumor,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Embryonal_Carcinoma,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Epithelioid_Trophoblastic_Tumor,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Germ_Cell_Neoplasia_In_Situ,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Placental_Site_Trophoblastic_Tumor,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Regressed_Germ_Cell_Tumor,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Seminoma,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Spermatocytic_Tumor,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Teratoma_with_Somatic_Type_Malignancy,1,singleton_or_local_review
GU::Testis::Germ_Cell_Tumors::Yolk_Sac_Tumor_Prepubertal_Type,1,singleton_or_local_review
GU::Testis::Histology_&_Anatomy::Histology_&_Anatomy_of_Testis_&_Epididymis,1,singleton_or_local_review
GU::Testis::Non_Neoplastic::Cryptorchidism,1,singleton_or_local_review
GU::Testis::Non_Neoplastic::Dermoid_Cyst,1,singleton_or_local_review
GU::Testis::Non_Neoplastic::Epidermoid_Cyst,1,singleton_or_local_review
GU::Testis::Non_Neoplastic::Torsion_Infarction,1,singleton_or_local_review
GU::Testis::Non_Neoplastic::Varicocele,1,singleton_or_local_review
GU::Testis::Other::Testicular_Tumor_of_Adrenogenital_Syndrome,1,singleton_or_local_review
GU::Testis::Paratesticular::Liposarcoma,1,singleton_or_local_review
GU::Testis::Paratesticular::Malignant_Mesothelioma,1,singleton_or_local_review
GU::Testis::Paratesticular::Melanotic_Neuroectodermal_Tumor,1,singleton_or_local_review
GU::Testis::Paratesticular::Well_Differentiated_Papillary_Mesothelial_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Adult_Granulosa_Cell_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Gonadoblastoma,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Intratubular_Large_Cell_Hyalinizing_Sertoli_Cell_Neoplasia,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Juvenile_Granulosa_Cell_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Large_Cell_Calcifying_Sertoli_Cell_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Leydig_Cell_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Mixed_Sex_Cord_Stromal_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Myoid_Gonadal_Stromal_Tumor,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Sex_Cord_Stromal_Tumor_NOS,1,singleton_or_local_review
GU::Testis::Sex_Cord_Stromal_Tumors::Tumors_in_the_Fibroma_Thecoma_Group,1,singleton_or_local_review
GU::Testis::Tunica_Albuginea_Mesothelium::Tumors,1,singleton_or_local_review
GU::Testis_Adnexa::Epididymis::Adenocarcinoma,1,singleton_or_local_review
GU::Testis_Adnexa::Epididymis::Papillary_Cystadenoma,1,singleton_or_local_review
GU::Testis_Adnexa::Ovarian_Type::Brenner_Tumor,1,singleton_or_local_review
GU::Testis_Adnexa::Ovarian_Type::Mucinous_Borderline_Tumor,1,singleton_or_local_review
GU::Testis_Adnexa::Ovarian_Type::Mucinous_Cystadenocarcinoma,1,singleton_or_local_review
GU::Testis_Adnexa::Ovarian_Type::Serous_Borderline_Tumor,1,singleton_or_local_review
GU::Testis_Adnexa::Ovarian_Type::Serous_Cystadenocarcinoma,1,singleton_or_local_review
GYN::Broad_Ligament::Tumor_Like::Adrenocortical_Remnants,1,singleton_or_local_review
GYN::Cervix::Concept::Classification::Granuloma_Inguinale,1,singleton_or_local_review
GYN::Cervix::Concept::Classification::WHO_Classification,1,singleton_or_local_review
GYN::Cervix::Concept::Laboratory_Operations::Lactobacillus,1,singleton_or_local_review
GYN::Cervix::Concept::Molecular_Genetics::Preparations,1,singleton_or_local_review
GYN::Cervix::Concept::Other::Leptothrix,1,singleton_or_local_review
GYN::Cervix::Concept::Reporting_Grossing::Grossing,1,singleton_or_local_review
GYN::Cervix::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1,singleton_or_local_review
GYN::Cervix::Concept::Reporting_Grossing::Radiation_Atypia,1,singleton_or_local_review
GYN::Cervix::Concept::Staging::Staging,1,singleton_or_local_review
